fecha,price,market_cap,volume,id
2020-11-16,1.2781498005930678,17199487.999102175,10364366.673141226,injective-protocol
2020-11-17,1.5830962844467689,20999719.604188718,13307878.295229146,injective-protocol
2020-11-18,1.4371900758174374,19165404.990362704,13273539.886110477,injective-protocol
2020-11-19,1.3671946528757637,18377514.55451068,7694662.839280781,injective-protocol
2020-11-20,1.299749316152544,17562956.127166536,7570327.167849103,injective-protocol
2020-11-21,1.4122835893933496,19092608.416803855,8484724.535677448,injective-protocol
2020-11-22,1.3764255545976278,18584375.25023379,7907081.0888681235,injective-protocol
2020-11-23,1.3124228876528887,17745388.27750719,6632139.606427268,injective-protocol
2020-11-24,1.409140080800286,19035060.179812968,8045850.376983872,injective-protocol
2020-11-25,1.2970347787791703,17484468.339763507,7228389.053344762,injective-protocol
2020-11-26,1.2184872242333746,16583540.921573846,4462145.47127008,injective-protocol
2020-11-27,1.0562791215532816,14249831.93609871,8268793.555304111,injective-protocol
2020-11-28,1.0945943180694355,14773264.101886814,3563859.460603525,injective-protocol
2020-11-29,1.1525062091640748,15590067.552199855,4137173.8917044587,injective-protocol
2020-11-30,1.1324356590049665,15241150.57380945,3306742.1441842313,injective-protocol
2020-12-01,1.1809642399039746,16017624.977421368,6325473.737121921,injective-protocol
2020-12-02,1.2563531112244486,16968624.29993379,7025253.717724648,injective-protocol
2020-12-03,1.48246397718556,20016968.465536956,12793205.371779919,injective-protocol
2020-12-04,1.449348030003064,19606785.092428792,6540767.005556315,injective-protocol
2020-12-05,1.5764774210638766,21490401.838097427,13467422.684221176,injective-protocol
2020-12-06,1.7045736057071266,23178455.062075134,20867991.789001193,injective-protocol
2020-12-07,1.5851182163489657,21441243.047865454,6513655.774063829,injective-protocol
2020-12-08,1.7274449654946291,23274436.2139923,8297367.261425459,injective-protocol
2020-12-09,1.8326187520895993,24883013.16244347,31129614.590176664,injective-protocol
2020-12-10,2.196043161327489,29639357.230793312,21127772.057487108,injective-protocol
2020-12-11,2.063426744043837,27878576.634453923,13695252.311534075,injective-protocol
2020-12-12,1.868774726626924,25225342.273235112,10071908.204372479,injective-protocol
2020-12-13,2.082752896975838,28167402.949083857,9951160.474225273,injective-protocol
2020-12-14,2.1790106848580635,29018037.572973147,7997627.806711125,injective-protocol
2020-12-15,2.8320379390005956,38084646.0177292,37168913.65738429,injective-protocol
2020-12-16,3.2799232788680937,44059937.466785945,51628184.637223184,injective-protocol
2020-12-17,3.163774752373867,43204147.49414062,65701465.94605764,injective-protocol
2020-12-18,2.9529579792325764,39894101.237053744,35489024.5618581,injective-protocol
2020-12-19,3.281119740034234,44514405.76322482,29312057.143678624,injective-protocol
2020-12-20,3.1345112060288036,42292612.314366825,16997413.850671228,injective-protocol
2020-12-21,2.9906540428202386,40394212.14360685,12808114.571320508,injective-protocol
2020-12-22,3.399559149114898,45564839.670541875,34044964.24047145,injective-protocol
2020-12-23,4.511007203106338,61341919.59765342,70803235.3115247,injective-protocol
2020-12-24,3.937365176478388,54611173.7179327,94667328.67483482,injective-protocol
2020-12-25,4.58456553019625,61886841.23094661,44830064.1074446,injective-protocol
2020-12-26,4.082093140190357,55007234.04231334,19980833.255835958,injective-protocol
2020-12-27,4.2502296842835126,57298070.14524328,31273534.269064963,injective-protocol
2020-12-28,4.812154138184683,65894827.97172669,32155527.704236113,injective-protocol
2020-12-29,4.763201932214314,64375965.24546023,27759173.02964796,injective-protocol
2020-12-30,4.368307195480992,58989319.78882893,19914442.524604023,injective-protocol
2020-12-31,3.9355505961062556,53209553.36599225,16505055.97032534,injective-protocol
2021-01-01,4.068870656938348,54913947.917853855,11605017.682816243,injective-protocol
2021-01-02,4.043153321353457,54512437.74018319,8042278.328692173,injective-protocol
2021-01-03,3.604448771808462,48446046.914737955,15602006.727610005,injective-protocol
2021-01-04,4.492921438244731,61077421.112694696,23947893.015469965,injective-protocol
2021-01-05,4.265186579528578,57518187.050168335,18261075.933438513,injective-protocol
2021-01-06,4.599511209804369,62092667.65083103,19065981.50317446,injective-protocol
2021-01-07,4.642930682650559,62612605.84899172,19280266.929973688,injective-protocol
2021-01-08,4.658923031063782,63285500.16674108,20297162.144898597,injective-protocol
2021-01-09,4.671645936931184,63044536.03967026,16088552.163711986,injective-protocol
2021-01-10,4.7679961214655,64457197.79865059,8983100.928531285,injective-protocol
2021-01-11,4.427997389972132,59711581.43616797,10631074.97478946,injective-protocol
2021-01-12,4.414946370862457,59106237.68766606,16527340.291919334,injective-protocol
2021-01-13,4.926457745306737,67760389.28247792,17303627.47913695,injective-protocol
2021-01-14,5.465237104991845,73572581.31214221,51135364.590228215,injective-protocol
2021-01-15,6.736495831255293,90664124.89779134,39196338.73102189,injective-protocol
2021-01-16,6.391178524147782,87235274.59853193,27875374.99307645,injective-protocol
2021-01-17,6.240473296700759,84039080.06202687,17839127.051119067,injective-protocol
2021-01-18,6.1413497926083025,82971684.72191812,13837362.24637122,injective-protocol
2021-01-19,7.231525979232295,98580366.77688739,26799069.73944422,injective-protocol
2021-01-20,8.677598712565493,119018721.92244062,137367730.9050402,injective-protocol
2021-01-21,8.53360401297206,115097746.65961629,42576027.19670164,injective-protocol
2021-01-22,7.0918144189673225,97387991.35458764,28357091.946625885,injective-protocol
2021-01-23,8.83418374404435,118791254.74616134,43683626.32101155,injective-protocol
2021-01-24,8.444934431035195,113861267.53016211,23481328.309555702,injective-protocol
2021-01-25,8.744844812740666,118145972.77263108,21923281.637117174,injective-protocol
2021-01-26,8.492902515228513,115427074.5612339,25802435.80392727,injective-protocol
2021-01-27,8.325414478613125,112813069.24730812,27455862.62589836,injective-protocol
2021-01-28,7.525914521629921,102144415.21705571,18952873.746127114,injective-protocol
2021-01-29,8.279320797308019,115284614.87614258,27600375.031246763,injective-protocol
2021-01-30,8.02578407917875,108340358.25013398,30073407.775654737,injective-protocol
2021-01-31,9.475792839493963,128384282.62581955,58647281.07358579,injective-protocol
2021-02-01,9.5011931733585,125100548.08867571,24733858.21528683,injective-protocol
2021-02-02,10.396828405878853,140980787.04783165,46730564.895211704,injective-protocol
2021-02-03,11.819874109300462,160095308.34546012,41247664.83714558,injective-protocol
2021-02-04,11.321516251278446,152934222.8683359,34332095.84420081,injective-protocol
2021-02-05,12.757254788361287,174415038.18881246,48677113.895310946,injective-protocol
2021-02-06,12.50033045713653,168558631.72695926,40916776.388181455,injective-protocol
2021-02-07,11.24555319787354,151940151.13671264,47532684.564471446,injective-protocol
2021-02-08,11.440377766674455,152938028.9567888,30136977.61524416,injective-protocol
2021-02-09,13.75035533416623,181719517.2030866,53832299.840913296,injective-protocol
2021-02-10,15.771085391380586,213061987.20731184,110520303.46732645,injective-protocol
2021-02-11,14.335919815948946,195334246.29531568,59566594.428700306,injective-protocol
2021-02-12,15.065927570946974,202563012.7232379,42187972.93545175,injective-protocol
2021-02-13,15.337713542651953,207014276.88663885,37730398.44966194,injective-protocol
2021-02-14,15.689405423593842,211239136.27350393,40981614.11178174,injective-protocol
2021-02-15,14.952790066640814,201560856.7201241,38081571.7732452,injective-protocol
2021-02-16,13.246710137042493,179264710.9136573,32419388.89778308,injective-protocol
2021-02-17,13.282744923811222,178976732.2438526,22507897.370671205,injective-protocol
2021-02-18,14.192982074013283,191610114.16904375,35727221.022558264,injective-protocol
2021-02-19,15.893580867250853,214489138.97771618,45974710.505884714,injective-protocol
2021-02-20,17.11796883407083,230833721.79042554,65483619.598538116,injective-protocol
2021-02-21,14.861089315894302,200660476.9999659,49837413.35504868,injective-protocol
2021-02-22,14.371809439853594,194294817.5900208,38672269.85499308,injective-protocol
2021-02-23,15.726772503054852,211731898.26105297,91080791.45493412,injective-protocol
2021-02-24,13.532894474516427,181619054.98290765,64480811.625185795,injective-protocol
2021-02-25,14.225581454127555,192141364.39488974,44480429.55599503,injective-protocol
2021-02-26,12.460545928006797,170712544.0202621,26135231.13208908,injective-protocol
2021-02-27,12.342171604395526,167139695.1471026,30155025.164222017,injective-protocol
2021-02-28,12.409314611502912,166894449.29253024,22278426.43705009,injective-protocol
2021-03-01,12.138208080569022,165215999.1254482,27808298.329930447,injective-protocol
2021-03-02,13.590224321231409,184362169.41924,33820716.06269217,injective-protocol
2021-03-03,13.180967863728517,178461117.0057598,25203780.810114864,injective-protocol
2021-03-04,13.679423396612,185280468.444445,26806355.09917538,injective-protocol
2021-03-05,12.515947351713493,169027377.24695632,26606959.89599735,injective-protocol
2021-03-06,11.725703456862835,158324995.3188061,21519381.840334833,injective-protocol
2021-03-07,11.915315549435057,160717024.96825108,16673925.449832808,injective-protocol
2021-03-08,12.20813756741248,164549663.82635534,18509899.590964608,injective-protocol
2021-03-09,12.157458685285361,164082712.04442582,17915989.20761214,injective-protocol
2021-03-10,13.224165761702844,178214681.4786014,30850246.91434927,injective-protocol
2021-03-11,12.476048813007113,168676903.51181006,22435163.42157277,injective-protocol
2021-03-12,12.27654258612323,165973771.8947174,25147786.95748978,injective-protocol
2021-03-13,11.696481977331656,157982642.37646002,22808026.238208923,injective-protocol
2021-03-14,11.438338103545867,154843277.0723847,24799537.274986375,injective-protocol
2021-03-15,11.69635712249608,157675466.5985545,20804925.349234663,injective-protocol
2021-03-16,11.828363555276482,160227999.43266016,36583021.4484756,injective-protocol
2021-03-17,11.2509949061171,152065413.72102422,34771676.0556394,injective-protocol
2021-03-18,11.94140477135172,161090529.61885124,23411905.820686914,injective-protocol
2021-03-19,13.512665371353076,180413249.3285222,33944738.82430475,injective-protocol
2021-03-20,12.878877648806208,174045305.19689018,35278420.39496222,injective-protocol
2021-03-21,12.434299256842154,168355273.73647198,19521867.093290646,injective-protocol
2021-03-22,12.270128663375532,165515605.9016571,16098585.990151782,injective-protocol
2021-03-23,12.54052609380009,169538693.4845929,33428192.33439408,injective-protocol
2021-03-24,11.63739781219035,157175361.67369604,18715783.30112496,injective-protocol
2021-03-25,10.556438934873109,143318484.7040619,19443508.734681692,injective-protocol
2021-03-26,10.545254009530261,142803833.4564288,22203750.214110415,injective-protocol
2021-03-27,11.583567486962938,156179851.9278994,14544563.07842342,injective-protocol
2021-03-28,11.17761388425712,151399827.72617915,14277872.696959324,injective-protocol
2021-03-29,12.356352385570284,166588302.35265234,52362645.65545071,injective-protocol
2021-03-30,14.294969244113679,192438294.30683726,30236164.161243506,injective-protocol
2021-03-31,13.713137444215452,185515237.79072407,39080428.88936055,injective-protocol
2021-04-01,12.830632309064773,173305427.49470878,23420564.62408332,injective-protocol
2021-04-02,13.999993601247375,189110674.0963522,28860500.491409387,injective-protocol
2021-04-03,13.206181913440616,178633106.97751865,25814786.326050933,injective-protocol
2021-04-04,12.175268515230092,165348617.22909236,18208831.22783093,injective-protocol
2021-04-05,13.522350819437019,182759101.91728902,24286677.74956292,injective-protocol
2021-04-06,13.429379411465947,181679313.73253497,28505907.181005307,injective-protocol
2021-04-07,14.267957731138345,192728752.2364687,44693928.30576176,injective-protocol
2021-04-08,13.280070678995566,179835459.2758316,26183054.56289883,injective-protocol
2021-04-09,14.802417463523426,199830902.0204281,41061659.98345928,injective-protocol
2021-04-10,15.23928956849377,205697916.2675839,30604285.82245378,injective-protocol
2021-04-11,13.617948890814287,184507373.01039174,43292255.65930905,injective-protocol
2021-04-12,13.56177662308914,182722970.59885234,32590694.355352614,injective-protocol
2021-04-13,14.635214217752829,197783943.74311766,34179167.92963298,injective-protocol
2021-04-14,13.832487560078734,186832638.06957626,29997424.186561324,injective-protocol
2021-04-15,13.287029632319529,179595235.37183163,24662256.49656702,injective-protocol
2021-04-16,14.269426662368167,192617672.242622,27911780.96264688,injective-protocol
2021-04-17,13.725977664371904,185461529.93380642,31767948.640183046,injective-protocol
2021-04-18,13.58035351505672,183749046.78656796,23334230.992778696,injective-protocol
2021-04-19,12.159936265283063,164475439.55431688,32427704.52409002,injective-protocol
2021-04-20,12.211667343305752,165651850.07818443,25781539.819164593,injective-protocol
2021-04-21,14.615633032298094,199999907.5578345,62117697.08694734,injective-protocol
2021-04-22,15.449156606564777,209628235.3469786,132526904.91432707,injective-protocol
2021-04-23,15.591622325099891,213216368.22961065,270075858.87407327,injective-protocol
2021-04-24,17.264143531628864,232953217.53276315,159077206.3007867,injective-protocol
2021-04-25,15.128547956927127,205109274.14052308,75826342.17586486,injective-protocol
2021-04-26,16.005985515992137,215747330.28503093,72532165.97815956,injective-protocol
2021-04-27,19.31163765660627,260436576.0191475,144470873.7245399,injective-protocol
2021-04-28,18.887752054023913,255286196.135318,97120352.61972016,injective-protocol
2021-04-29,19.6873583669685,264849149.61461115,91244870.53340024,injective-protocol
2021-04-30,22.323829773947313,542818337.4388059,191498926.1140706,injective-protocol
2021-05-01,21.741914657779255,523209398.00755847,130462441.72921076,injective-protocol
2021-05-02,20.734289543924806,501165519.46033955,82177424.01618984,injective-protocol
2021-05-03,19.810328825549284,475985459.29587996,76362155.19882561,injective-protocol
2021-05-04,19.323986521930703,465700939.7783421,52454894.07228208,injective-protocol
2021-05-05,17.65896899127471,426944339.5276675,52158833.84893025,injective-protocol
2021-05-06,19.19852182270361,463028233.68151134,41079167.07696027,injective-protocol
2021-05-07,17.89071547234302,430887541.11722726,38352401.40676417,injective-protocol
2021-05-08,17.71116124640322,425877430.41886896,36640183.60508107,injective-protocol
2021-05-09,17.936912766317352,430910953.90572554,36377813.036909334,injective-protocol
2021-05-10,19.135906746337547,460480989.83600503,48833084.427985884,injective-protocol
2021-05-11,17.18195984046025,413053079.2047113,51437514.94342384,injective-protocol
2021-05-12,17.062704620060376,409019515.297199,33970570.75870588,injective-protocol
2021-05-13,17.530725024502907,433555515.9192794,292024483.6396843,injective-protocol
2021-05-14,16.96448694408116,407988342.8725852,189813294.13049537,injective-protocol
2021-05-15,17.938422135372324,431234579.74709094,76898848.99829087,injective-protocol
2021-05-16,16.28572090492149,393030879.4497762,88258675.85991065,injective-protocol
2021-05-17,15.840394548698216,378374471.76841694,94531973.70794895,injective-protocol
2021-05-18,14.41456942718976,347450648.66498935,62068682.58082137,injective-protocol
2021-05-19,17.940787480094187,432937932.7150079,91081704.93342346,injective-protocol
2021-05-20,11.875210978346939,319065002.64363515,83111873.94103946,injective-protocol
2021-05-21,12.836395131258655,346990708.55041355,50029484.54389758,injective-protocol
2021-05-22,10.187198604787351,272196991.25113416,50434362.50985235,injective-protocol
2021-05-23,9.577168589548775,257827488.08843893,30207130.737904254,injective-protocol
2021-05-24,7.725057139627262,206536959.6288723,42062908.76442158,injective-protocol
2021-05-25,10.027702171395928,288323910.974747,52449269.57110772,injective-protocol
2021-05-26,9.510498645063242,274885882.091074,29693908.17070896,injective-protocol
2021-05-27,10.81175841562089,311812688.93151355,32624913.647138026,injective-protocol
2021-05-28,10.653728172019427,307656322.3469879,27961074.76018588,injective-protocol
2021-05-29,8.868574806036712,256205833.0365118,27799216.42443288,injective-protocol
2021-05-30,8.073099879706833,236046682.3047873,15202652.67589535,injective-protocol
2021-05-31,8.498480945320177,245537174.42985493,20199049.261843327,injective-protocol
2021-06-01,9.392762605991045,271426309.47966534,20028782.35010061,injective-protocol
2021-06-02,9.351837042346775,270286475.9707394,18598607.041603927,injective-protocol
2021-06-03,10.36462059281006,301163895.1471138,37577200.43271989,injective-protocol
2021-06-04,10.72616862551928,310870845.0968438,34817688.890423276,injective-protocol
2021-06-05,9.42141310404124,273145121.4851008,31445306.178592544,injective-protocol
2021-06-06,9.125604532656338,263055717.91831517,27512502.277023148,injective-protocol
2021-06-07,9.275115609542578,266853290.30081806,17731633.49027437,injective-protocol
2021-06-08,8.341853161163737,241371175.3082736,28935352.76304217,injective-protocol
2021-06-09,8.286004905004964,240092166.30431306,33858896.70892091,injective-protocol
2021-06-10,9.3472200986796,270492839.83068115,47768033.71907917,injective-protocol
2021-06-11,8.497059459389856,247639473.7870995,28149783.47221949,injective-protocol
2021-06-12,7.714018585953321,222393609.6150882,22443854.054896675,injective-protocol
2021-06-13,7.712577927905542,224241297.2750261,23009623.39128198,injective-protocol
2021-06-14,8.228329782000106,237480302.39704388,23181984.75658175,injective-protocol
2021-06-15,8.722589820908656,252175174.70426574,33207739.761493437,injective-protocol
2021-06-16,8.569996131792353,247994812.23288578,22373280.773472533,injective-protocol
2021-06-17,7.830104496370065,225453419.5180772,21167713.040323015,injective-protocol
2021-06-18,8.36401282236353,240697957.70820346,26824041.609165475,injective-protocol
2021-06-19,7.601213019143651,220910391.47859845,17193795.40307348,injective-protocol
2021-06-20,7.771804414474857,223187665.6215216,15776496.520403959,injective-protocol
2021-06-21,7.663975840522372,221465542.24661884,17879248.539397508,injective-protocol
2021-06-22,6.466423193638327,187108224.5979057,27788137.40654456,injective-protocol
2021-06-23,5.586696889984843,160984356.69123054,27825021.813085243,injective-protocol
2021-06-24,5.887953395095546,169941644.9742511,16191005.169320865,injective-protocol
2021-06-25,6.14276177566187,177641504.34964108,16120005.690052642,injective-protocol
2021-06-26,5.556429712066638,160863310.2895186,11994115.79641051,injective-protocol
2021-06-27,5.329267037191217,153669891.4407604,13690649.00148252,injective-protocol
2021-06-28,5.754058032835731,166071935.35145456,13202032.108262679,injective-protocol
2021-06-29,6.745091855396503,194680650.42011935,20036047.129379485,injective-protocol
2021-06-30,7.001941493730481,202626812.98866132,20976406.628793582,injective-protocol
2021-07-01,6.932571386717409,200289146.49231693,19404030.876442518,injective-protocol
2021-07-02,6.622056126760157,191869197.1286099,15872662.12402363,injective-protocol
2021-07-03,6.670513298804276,192939471.05238065,14083973.530335564,injective-protocol
2021-07-04,6.737221515147543,194634516.36080047,15577065.811755247,injective-protocol
2021-07-05,7.156319828569808,207526841.81777158,12906598.898939954,injective-protocol
2021-07-06,7.391873674192147,214106084.07906085,19105697.822816484,injective-protocol
2021-07-07,7.659014304544912,221790441.52635977,21210946.81039186,injective-protocol
2021-07-08,7.556597950197577,219637707.03957045,28723142.191497095,injective-protocol
2021-07-09,6.960145268986965,201769555.0313528,33510029.478981823,injective-protocol
2021-07-10,6.992624883661229,202709084.6820067,16539412.445902703,injective-protocol
2021-07-11,6.84455858023892,198524920.28098905,10519820.301529571,injective-protocol
2021-07-12,6.943426806785144,201382213.41840002,10810058.831889207,injective-protocol
2021-07-13,7.594878829822149,219939197.72617215,45434462.68366253,injective-protocol
2021-07-14,6.884734668226125,199583649.67297342,20136934.870703835,injective-protocol
2021-07-15,6.820535944962613,197185793.3512495,24266497.29950379,injective-protocol
2021-07-16,7.235695875239596,210038277.08545703,22774374.468206033,injective-protocol
2021-07-17,6.572811022841679,190486843.04982898,14142244.879097652,injective-protocol
2021-07-18,6.189071293422733,179419799.7780403,10988079.407198548,injective-protocol
2021-07-19,6.275971128631201,181699252.6750743,9897906.93486107,injective-protocol
2021-07-20,5.611575345785932,162673331.0543695,10731276.150979452,injective-protocol
2021-07-21,5.260062759499072,152320421.3891665,13560121.215401588,injective-protocol
2021-07-22,5.7959587653227445,167413406.72995403,14529327.401192216,injective-protocol
2021-07-23,5.637656846763125,163427524.7504327,11927867.387839952,injective-protocol
2021-07-24,5.827144343804744,168827099.88641733,13015428.455721451,injective-protocol
2021-07-25,5.898881700918332,170997747.30729827,13701335.595045526,injective-protocol
2021-07-26,6.212617000153317,180090541.65856186,15083341.98669411,injective-protocol
2021-07-27,6.113224923363252,179089161.94144124,32814255.853433467,injective-protocol
2021-07-28,6.379268657238945,184325859.54001543,17505455.059847344,injective-protocol
2021-07-29,6.1999037970633974,179592284.33577338,14892411.804310067,injective-protocol
2021-07-30,6.266610130000988,205452858.68525514,12212557.813480433,injective-protocol
2021-07-31,6.658908004327389,217912037.12758398,20660316.911033493,injective-protocol
2021-08-01,7.071093323496057,230078573.98157042,15998769.518896084,injective-protocol
2021-08-02,6.580806995934065,214857189.01487535,15490182.819936743,injective-protocol
2021-08-03,6.513917566373391,213099036.35951167,13849723.57258497,injective-protocol
2021-08-04,6.5762277189964236,214892399.07891223,11345451.332668705,injective-protocol
2021-08-05,6.716418534531775,219928973.74820513,12560805.5540021,injective-protocol
2021-08-06,8.11553365435669,265059653.08613384,106682848.52518198,injective-protocol
2021-08-07,7.902683323209639,258072076.07903257,37615455.56099932,injective-protocol
2021-08-08,8.215644474342053,268108983.17086545,27948037.20654697,injective-protocol
2021-08-09,8.486055386433723,278370700.9776388,57018707.10980401,injective-protocol
2021-08-10,8.48150041408725,280897216.303169,46618367.49407931,injective-protocol
2021-08-11,8.626073118085772,280747164.52879417,24424206.124411594,injective-protocol
2021-08-12,8.820695921475474,288002964.433494,31831227.095364556,injective-protocol
2021-08-13,9.465093667851031,309427700.4616699,35855151.03874226,injective-protocol
2021-08-14,9.531683105388433,311615556.57605237,27020843.638303664,injective-protocol
2021-08-15,9.415642722775614,307398079.8748086,22739931.318952873,injective-protocol
2021-08-16,9.35591023254322,305388383.19654506,16588705.799989555,injective-protocol
2021-08-17,9.473841799632153,313521189.7491346,25540528.005257905,injective-protocol
2021-08-18,9.39958862976688,307063688.4366338,47533733.56911466,injective-protocol
2021-08-19,9.137136227376182,298803500.88564014,26540604.27320174,injective-protocol
2021-08-20,10.19367959619322,335440386.6787722,41771211.80180571,injective-protocol
2021-08-21,10.706124192122076,349492882.8147258,34195527.618120365,injective-protocol
2021-08-22,13.082127013296944,427504983.5099197,97025291.30415115,injective-protocol
2021-08-23,12.572587092144339,410519418.2940237,108173409.96490091,injective-protocol
2021-08-24,12.288698417026735,401461778.79293495,37154821.18932659,injective-protocol
2021-08-25,11.798050420204248,388691683.73448503,33198143.450689882,injective-protocol
2021-08-26,12.343550820838201,403091319.6807313,38171492.88517445,injective-protocol
2021-08-27,11.10683206604238,364053144.4657849,32396103.90376754,injective-protocol
2021-08-28,11.651784008409798,380473151.4017167,25230196.422003496,injective-protocol
2021-08-29,11.329540611505587,369628822.09650004,18861008.048620928,injective-protocol
2021-08-30,11.130680918833212,362526015.57184446,21164327.257303167,injective-protocol
2021-08-31,11.854334960151041,388800280.23335534,78436474.89599483,injective-protocol
2021-09-01,11.30894665506048,369447693.779164,35074167.11912049,injective-protocol
2021-09-02,13.36998920888558,437161404.7317919,65551941.85261014,injective-protocol
2021-09-03,12.922614978015904,421908872.10960215,48139775.25966613,injective-protocol
2021-09-04,13.130615633872914,427756785.245755,25865349.18710134,injective-protocol
2021-09-05,13.968070165161967,457028681.06255984,37500371.63320602,injective-protocol
2021-09-06,13.360397857918922,437065612.6899079,52864994.283736944,injective-protocol
2021-09-07,15.549062564878163,507410915.81426454,79198231.70784354,injective-protocol
2021-09-08,12.779604922176732,417067235.65155715,46023688.47800891,injective-protocol
2021-09-09,12.109328764691263,396022943.6815034,38037909.92415766,injective-protocol
2021-09-10,11.94310755919056,390542239.5213715,50386624.32047548,injective-protocol
2021-09-11,10.942362114915387,357133949.4543268,31891827.60930318,injective-protocol
2021-09-12,11.546152463628994,377099568.5896145,28695392.548679464,injective-protocol
2021-09-13,12.276325925168647,402816102.37303954,71485950.80653985,injective-protocol
2021-09-14,10.802123580790003,352701541.6264549,41094133.77263174,injective-protocol
2021-09-15,11.284692921660355,368503938.75821054,29765851.14334482,injective-protocol
2021-09-16,11.363614315937074,370502917.96408874,23462500.128074836,injective-protocol
2021-09-17,11.348387648733809,370610044.741505,30026363.6156511,injective-protocol
2021-09-18,10.714098255737449,349924845.8818185,21404935.496944655,injective-protocol
2021-09-19,10.865259185094793,354539336.6516903,17513381.490654375,injective-protocol
2021-09-20,10.964136937899594,358512778.54951406,20629027.683312688,injective-protocol
2021-09-21,8.76974170614675,284987372.53123903,39522427.86701168,injective-protocol
2021-09-22,7.938810311788778,257987275.29489562,30490874.82691917,injective-protocol
2021-09-23,9.152796395683076,298797876.93599,27352426.911853064,injective-protocol
2021-09-24,9.7829376029321,319466841.5623299,28174542.361776125,injective-protocol
2021-09-25,9.261653847273887,303519139.98071015,39815764.4479751,injective-protocol
2021-09-26,8.929170304446034,290821532.9281124,25051528.02669408,injective-protocol
2021-09-27,10.679165648125615,348538473.5356559,83653464.45300564,injective-protocol
2021-09-28,9.896750257516409,323574584.35881096,55783481.85208447,injective-protocol
2021-09-29,9.300962107271781,304121892.47772825,34772889.37889132,injective-protocol
2021-09-30,9.489807030642686,309807249.75333613,26625183.137891516,injective-protocol
2021-10-01,9.71496264463985,317096170.0792456,17224611.32289179,injective-protocol
2021-10-02,10.672527417405488,348431590.94347274,22957019.25610374,injective-protocol
2021-10-03,10.80069308969688,353215154.5647477,20877511.071907803,injective-protocol
2021-10-04,10.847390477675825,354315074.84580785,22191214.482256796,injective-protocol
2021-10-05,10.333480294526995,338145865.97855306,19548610.080743525,injective-protocol
2021-10-06,10.383533022597444,339051025.5321635,19836164.93968116,injective-protocol
2021-10-07,10.6558027701685,348109254.5129192,20281235.290237047,injective-protocol
2021-10-08,12.220285632851695,399471111.2886319,68485348.83344492,injective-protocol
2021-10-09,11.625940152051381,379715504.67861986,32722355.61747909,injective-protocol
2021-10-10,11.292931398145997,368688494.40919155,16721731.787180556,injective-protocol
2021-10-11,10.93705589915756,357851391.9322921,17538382.545022838,injective-protocol
2021-10-12,10.656599652392606,347703616.44125485,13605990.535396723,injective-protocol
2021-10-13,10.912098947323884,356302554.3743075,18621185.07381813,injective-protocol
2021-10-14,11.653969669052104,380741101.50349236,50153436.77446997,injective-protocol
2021-10-15,12.1579384680955,396952792.6155541,22807147.400807463,injective-protocol
2021-10-16,11.472087019135135,376403279.60282636,20561498.00048267,injective-protocol
2021-10-17,11.914751385782683,389698021.3190617,19461662.554166485,injective-protocol
2021-10-18,11.996824875711997,391424563.49847734,21897510.506037366,injective-protocol
2021-10-19,12.677617783267983,409964969.06594425,35465026.13952328,injective-protocol
2021-10-20,13.45622806155395,439571122.0632326,58469961.834419616,injective-protocol
2021-10-21,13.585381364974925,445201375.9397638,35158526.794522315,injective-protocol
