fecha,rollbit-coin_price,rollbit-coin_market_cap,rollbit-coin_volume,kaspa_price,kaspa_market_cap,kaspa_volume,injective-protocol_price,injective-protocol_market_cap,injective-protocol_volume,bitget-token_price,bitget-token_market_cap,bitget-token_volume,render-token_price,render-token_market_cap,render-token_volume,okb_price,okb_market_cap,okb_volume,xdce-crowd-sale_price,xdce-crowd-sale_market_cap,xdce-crowd-sale_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_price,bitcoin_market_cap,bitcoin_volume,litecoin_price_x,litecoin_market_cap_x,litecoin_volume_x
2023-03-24,0.02221221539319859,73149421.23668283,1020052.0289704239,0.01698258629136656,295213195.5927257,10980963.885753239,4.261442119500578,340883319.5802533,38582274.4175371,0.395281544454121,553362679.7527515,7869529.720370695,1.3396978672234812,483377625.5591266,65480435.846019246,45.17528861700592,2706768230.403506,40423189.18947841,0.038221644842656874,525945284.43690425,5456088.409232856,0.4482196537624507,22838007729.7023,2294537469.6429935,28459.735113552502,549578396178.6341,20360807194.56342,94.12305908106812,6806935522.396294,1066675261.543273
2023-03-25,0.022623194254139854,74621236.131258,808805.08758483,0.01689289912325356,295480755.7102469,4447401.12288152,4.167833772975782,335134390.5068013,48439108.98101703,0.38368317518398865,541223234.2504131,8787673.97700689,1.2163432402662682,442184437.0224231,48086172.31485066,42.335440298877,2554438207.7774734,41059181.99091856,0.037667623564143285,523476315.75873727,4916582.00646832,0.42680029659763746,21860547088.836643,1705300121.755292,27595.4947483755,533634255119.3758,21551272690.413612,93.57885736564651,6801777109.118528,1083559164.8342705
2023-03-26,0.021497425067912183,70893318.99843025,215376.11841043446,0.016901815650223063,295986690.3177305,3849935.709041893,3.8572773065731703,308368195.28541565,40801320.647925004,0.3968700884985622,555667195.7077571,9030034.063037368,1.1622769902542616,420894338.45688844,31748657.30539106,41.80792632966839,2505456314.4263477,27919101.2128455,0.03966294070807594,547965758.4822773,4635177.880419142,0.4490301632968959,22901966241.344044,2226693785.736741,27670.199498496833,534960802333.31067,15053754845.31385,92.04029877540782,6679568261.288129,675426904.4446232
2023-03-27,0.021757268172623728,71926525.42873073,298014.40057510627,0.01819401912236214,319339617.9538765,4640691.821620845,4.0599566157591225,325049739.45471627,29446738.30378251,0.4043165003919171,565258211.4400986,7849750.327046822,1.2325963291968862,445945673.55635524,31334763.780634165,42.16529683224059,2534152458.3393006,30042243.755283426,0.03989781857960387,552562951.3813192,4302051.371082548,0.4507982030258973,23017901905.08662,1450602336.838315,28048.46997853496,542675619058.77966,14450374261.063795,93.58750914289361,6807326099.344553,658758732.2955722
2023-03-28,0.023686441123343806,77992649.93594673,785472.249337535,0.02211848892173559,388160987.87317955,8484097.479333611,3.8193693630111145,304014467.17501837,40006199.750029124,0.3918514029803505,548592356.0238937,6485692.321842476,1.1541230785980643,416527245.8854773,30888596.837466437,42.74309593828304,2554784511.4831243,46360106.13565403,0.039640554924645195,548674389.5226701,5537688.181937857,0.4804892582556843,24887269626.43507,2674251774.633235,27182.299559950465,525230880103.13837,18519053231.63728,89.42862556043129,6479374450.186049,622403495.0094712
2023-03-29,0.024203461136755127,79832934.88731478,386907.95714274363,0.02301688060096009,404348823.21100175,24329478.690637607,4.188592893262529,334511743.81763,53211492.382548936,0.3884572494913103,542274623.4949794,7103371.058161416,1.180119752899806,426474320.05420697,34681730.19330018,42.698857361054806,2560053129.613176,43184151.2135492,0.04054935339725322,560492373.2997142,5186790.172658356,0.5168128670875739,26697226442.289265,4020187191.5459795,27291.3500210497,528042785008.98267,17658503318.910484,89.22972699290226,6476470385.979676,635064210.5101713
2023-03-30,0.0264511401631176,86774997.79149261,796771.7604375833,0.028049964777425704,496216997.56217706,17308974.463722795,4.3494410322691595,348812553.70608574,50196271.437644556,0.3935824774710108,551677373.635026,12422916.654391931,1.297525793902615,468288495.2343098,44967368.449065976,42.74084023723275,2561501056.6344876,38579042.52096177,0.04214140533781289,584185220.4274544,5549357.774452683,0.5453960004474748,28206497479.00727,5031225482.463057,28394.997780199057,548808373530.0567,21097595427.489532,91.45979931591303,6635043826.90929,591449142.1362896
2023-03-31,0.021954590863146748,72336150.01811713,2950385.384619647,0.02932460258073412,515793355.92080426,12046481.258130299,4.688789525256416,374979612.17691964,80695424.37784353,0.4001906339975482,560267287.7872015,9506412.623599492,1.261975390610414,456064686.63548684,47521893.24491926,41.91455318251511,2513612405.700445,32509829.087541744,0.041064732293561765,567498598.157173,5202838.833401765,0.5372314130180667,27787487718.72779,3170922798.8468604,28041.123080088284,542369769760.28796,22702531379.35043,89.11524107886802,6461977207.041185,645592544.9720194
2023-04-01,0.019130324280639047,62645858.971153,1826838.218732562,0.0329762512432822,582771380.5572876,11756701.681523817,4.731862908957166,378667135.0214205,49016510.7463787,0.3960955963479232,554399687.1935554,8339471.754398964,1.3679202495028797,493255670.6221567,50244368.78550093,41.994457411165605,2519889735.985198,19706945.759725556,0.042546662612790394,587995164.2610588,5901926.809253851,0.5389087176387467,27928271774.46026,2114260332.1002848,28516.784729688636,551707238559.8757,19112345639.962193,89.71019716218944,6521042696.986031,454574377.289526
2023-04-02,0.016137182441682968,53257142.72271321,2431061.6257058233,0.03618877083418833,639050230.2421911,14976918.246066911,5.175156872653723,415131484.68830085,71407388.10403296,0.3987395387019298,557443460.0506308,6635861.23389685,1.3508005996143597,488136020.1853667,34367006.206169695,41.71894785452823,2503041655.8793936,16229127.470763631,0.041776377976630245,578642356.581889,5540187.073033289,0.5108643384082717,26419768893.368996,1966596473.942674,28498.94463304862,550949831049.3949,10085380788.870918,92.68151186487864,6733719657.6321745,634242629.9278827
2023-04-03,0.017970537234958072,59217071.05146404,721734.9298849568,0.03976734839991409,704816632.2100005,18452086.62429565,5.19050353166002,415477636.57891154,55802415.35653921,0.4026897597350308,564187013.9377851,6123332.1684087515,1.277956219287825,462319475.61480397,25716937.4620162,41.63668300607966,2492444980.050712,16256508.04738203,0.041046662767139315,566054219.3545269,4394502.332963721,0.5206392045697563,26865238853.589268,1622515475.0157032,28236.508738939792,545181408318.2205,11682876586.814528,93.1211396776225,6761846007.8035345,582729766.7602398
2023-04-04,0.016552948383250977,54591698.485465646,878912.7689387127,0.03698874254805913,663439979.7451084,14137840.98120884,5.8896293377468405,472018040.63531256,115310728.38913837,0.4032346265595525,564560927.836548,12460738.648480026,1.292560183868364,468557095.282031,39119414.883353345,40.21881995366466,2416568326.026976,21270040.964288246,0.04025439162231755,557309063.3408858,4433797.589876722,0.49762314978116595,25757164808.749744,1874356756.5454648,27815.42653124798,539350908801.9282,19711493345.476036,93.02908198570546,6772692904.927617,763903957.6090839
2023-04-05,0.02164856878488375,71620972.96904074,1086080.9539337032,0.0351670676857547,629008563.0603335,14054197.708957346,5.462120044059389,436485951.56420076,89240628.11264876,0.41355880392081185,580134553.6185981,9947082.944886409,1.332625896045392,480646949.8264416,35547347.580645435,40.86779460187082,2447482375.927892,19927476.352496024,0.040049035666714666,553358588.7440474,4871192.650453255,0.5042085209801936,26035551812.61459,1359219753.5699492,28175.33033421539,544313567953.4008,14871614372.831093,92.5314395033191,6717669062.294881,487215348.39268637
2023-04-06,0.02002043987731873,66272918.69494929,809683.386269883,0.03086961678788957,548739147.5536736,13649440.100393543,5.524783524999636,443204469.9102989,53192234.11638983,0.4188971768978874,586456466.5542192,8717596.881940275,1.3426046107731335,485355466.62042445,38009839.28680274,42.03619690340515,2522564731.1416116,23404747.614255425,0.040418765868477334,558415813.9762903,4568244.852016073,0.5064892991443272,26178153840.81308,1542944161.9162514,28197.20034124555,545409754928.52686,16507617903.813946,92.6865177570662,6734473838.801577,580032753.9030148
2023-04-07,0.017382501998666904,57348005.10300479,361316.42458753905,0.03187945614312591,554370135.1562327,10604669.656300621,5.628312797692259,450086824.39994997,68578884.14237139,0.4164829167935987,583076499.993955,14500445.897069551,1.3040022122458554,471533065.4217009,24243358.47923891,41.19334252676544,2472537573.573674,11640831.150537072,0.03969818715785582,550253809.7334087,4206472.570466278,0.5033907322034521,26032005022.916878,1224093379.5299377,28042.9833864884,542601176317.4441,13079528995.139923,90.9201431686549,6607090347.092246,422657972.0262233
2023-04-08,0.016136650247232702,53173349.76810293,292788.99648836016,0.030480670750869833,541802332.6832381,8860172.133502245,5.5864177010660265,446630289.75037265,69740657.9498365,0.41143463959302823,577012458.2891617,14474520.55671172,1.3007880776258576,470841961.3666148,20745696.554565538,41.39737922356344,2483734323.8904457,9805265.329324858,0.04031930765404002,556542159.009662,4645077.952845264,0.5141886150364228,26596750375.135258,1226161820.9140668,27934.43871284895,540432353743.3232,10141276803.893911,90.60387946141081,6582863767.82106,368224075.37532574
2023-04-09,0.017207526392747377,56747306.91713066,196176.41124190742,0.029552741721891422,526369617.8404778,8260854.1509979265,5.413293097415609,433703820.16371554,36671254.38811271,0.4151567671626835,581219889.184524,8334498.949494646,1.2716972709609216,460040756.47941643,16427465.031210864,41.37266982444241,2483744786.4675756,8033823.204258348,0.04058463162642302,560831672.6581937,4248024.564338582,0.506259243519927,26189001074.264023,752220124.0481863,27968.12804705512,541094458101.44714,8844199146.1801,90.00225888872436,6548626468.010949,355830883.01659787
2023-04-10,0.01734868517546029,57212243.45100268,242502.98072683092,0.03474782001430696,612575960.6129336,12129817.894129392,5.6850820207210795,454885425.7697753,44364068.64831947,0.43963456834172554,615488835.312984,21325489.33314401,1.3078935659682083,472924095.65134346,18216370.799678855,41.4217461952718,2487317073.4955573,7905229.351172699,0.04111300121233082,567544979.1574597,4639499.847751072,0.5059049357511278,26153157422.11329,706849513.0381583,28351.23699385011,548568597244.1978,11429030269.731691,90.67769157791327,6594419486.913172,345416673.18607044
2023-04-11,0.01685491831077857,55601171.04670023,240449.04795021756,0.03531390160765996,636145210.1707624,13460307.69327182,6.308835979456024,504960344.50335085,76755776.95101745,0.4679916392671776,655188762.9656879,23096134.39785907,1.4694049559774451,531694633.3615083,60723770.86888782,42.89401085447527,2574662056.730094,17193638.928899385,0.04119247000888706,567904367.4819095,6317051.455788211,0.5182365433645599,26808568246.60892,1057662396.4063251,29657.974136873556,574059578670.3654,17475381731.251884,93.83375657223945,6827359570.214165,540016856.2396216
2023-04-12,0.015410004039965643,50798434.96577617,329894.8274769767,0.033000087026933106,589806462.0158521,11415077.83766899,6.6511616212415,532389806.18567204,87876058.77986912,0.45279005319888227,633906527.2684884,15805024.42338461,1.5712044716975253,568043658.7170122,157853192.52943674,42.67070656661778,2560443856.075138,18016528.873877063,0.0416761668048211,576122868.8620003,4802158.216804769,0.5174873118520239,26750764716.684345,1328973143.7658172,30260.93610940865,585359301945.2595,18320296514.777645,94.23711114152863,6845490745.410568,638006797.3071901
2023-04-13,0.016372735195871704,54067915.83259213,285490.2424510483,0.033081896235970125,592048284.9661441,10574003.538886663,6.567755279904369,525411454.3333141,100079339.3853991,0.4397678909749469,613946596.6260432,9139871.425080417,1.5966257723823973,576332682.2495829,130933561.51854183,42.380141703328796,2542481247.3457265,12107057.92623469,0.041346431245610715,572561654.2354256,4782221.267677126,0.5054749022427573,26177625993.753777,1295350693.4578412,29904.138694718906,578850627447.6105,18407698928.06657,92.16385143395843,6708437560.006492,590938072.2153661
2023-04-14,0.018558722949371317,61174248.81744885,403827.5716722523,0.03322816889290744,593888860.6781819,11033226.770718157,6.743532271484405,538001757.9215845,67450202.93372948,0.44287304489900353,619226184.5980158,7685122.069318703,1.6039947950653943,580451402.217732,67320683.44943094,43.494028222032405,2609502140.691185,11241883.437310942,0.04290081474019091,592534119.5087678,4691682.92522393,0.5139001277815082,26594690668.574123,1078337862.0535345,30405.027312781145,587939018759.4221,16404033694.47376,94.24514926982899,6847116785.7617445,499365713.57608193
2023-04-15,0.02184194282442719,72118627.67307475,1118687.7474923003,0.03606436933624369,646799976.0372713,13080150.981365167,8.022636875175241,639087616.8241321,249820608.57087797,0.43719737468838726,612342465.9766036,11262372.89162283,1.7409511162499898,629738135.6664366,127769967.36771534,49.85096503588447,3017586732.423951,55997241.41764925,0.04340429974867079,600401294.5311916,4825653.422006649,0.5237427710723968,27098938485.67568,1686463892.485568,30468.40870059078,589051372432.549,20984067684.216217,96.3764335689114,7008366760.796881,811440882.7470376
2023-04-16,0.021990323524585503,72534698.89609474,256721.76421636518,0.03372156864583048,605238287.8285022,11083405.980663387,8.16981268134484,656803130.1964971,147222929.79257974,0.4193221441656533,587246211.1607221,7742682.82121329,1.673490592065678,610339986.5195193,56911851.96621879,55.80495202708464,3365805109.987632,162377766.09375492,0.04460516584026938,616201285.6391252,4938185.993368853,0.5208058339366209,26973876116.81294,809065912.6958668,30312.16187965924,586969785778.0928,11028264273.146706,96.84759043213947,7051092680.019049,411960403.18050706
2023-04-17,0.021055867950931763,69283401.27364245,334638.63688726776,0.02959829536554973,540626869.8471743,12865590.693123791,9.316722094006028,745745588.8022386,172250561.4883461,0.42936484264999736,602500262.1149164,6631515.483531741,1.7782981757290808,646481007.8630223,59903287.354782134,53.15973725274524,3185214661.347256,62065489.220535204,0.044999645041485264,622427393.0463495,5136258.849220885,0.5211750000486894,26957282986.183178,627790567.7404886,30304.807514785844,586268225587.8677,11188035367.077023,100.21872295800063,7283209648.590668,774616025.8617989
2023-04-18,0.01895600612761981,62474837.36771307,485993.8758976611,0.0275589941115423,495280451.2271902,13307416.721599886,9.019832762882563,720974942.5857303,238186233.18148693,0.42104378656862035,589412813.0702646,13221647.270328404,1.9812427073037056,720094122.6362418,189447507.4263429,52.32398403816908,3148545443.3635726,55143795.57952837,0.04389038711094427,606399533.6362455,5238452.112608376,0.511424460156572,26426624699.025185,1050565458.3211043,29467.459829260344,569958059900.5195,16771824487.579357,98.6793022388211,7166634167.244257,672641764.7798688
2023-04-19,0.02110554172601803,69594435.70648278,420958.3232753005,0.025176223433422084,452314733.8829426,9361602.79935423,8.658609244103634,692781056.5661088,120839123.55500361,0.4126251654050245,578800010.2779503,11379583.518505251,2.026474448306387,737320589.6272163,109273334.53781441,54.80640957411146,3292751015.3441596,61196258.5558252,0.04349572918522132,605143814.3651369,5559101.455207132,0.5313738900166128,27473961872.44431,1197384612.3908288,30365.904167541412,587730212230.9563,18078539248.52104,101.8197244165792,7406400941.449912,683306927.4022704
2023-04-20,0.017954147470080617,59065891.09654758,415335.00364643056,0.023805136901379604,428986159.6521129,10105138.434621911,8.25780361832292,659577745.2335849,180343509.28538182,0.3885751007504626,543665969.3845748,12352201.798843347,1.9213681279547574,699764222.7750179,123627084.71897824,52.71781689904795,3163704349.6881824,132036563.73448922,0.04197708545294886,582850805.5793501,5625193.204762266,0.49094028917780747,25418640034.33746,2206782404.1051774,28833.217501221105,558796473890.5958,24136616861.636356,90.13801930693442,6562601343.698442,931659227.5889513
2023-04-21,0.01615858621099371,53262773.64900606,395870.51890470786,0.02618685479389405,473729322.2435094,9540434.559331223,7.8983621308140854,630956455.620948,123577540.52945074,0.38470466239062234,539180744.9900931,9804904.939118452,1.9092731156449754,696073151.2972702,200944375.65729323,53.48168243613165,3207711762.156238,68164432.9254863,0.04135476573640716,572010907.4001487,5425982.723585674,0.4746185573837571,24546014136.65708,1557750802.69273,28255.57824866478,546141074655.3764,21695904964.799046,90.23410338576373,6559647088.7894125,751894046.1407697
2023-04-22,0.015148928805976255,49954985.3399942,1069522.5698945909,0.024740225082767988,444502018.4622115,8009351.189369161,7.2712081889655975,581589583.9496107,106824152.79360923,0.34638110599439814,490612959.16559774,12639263.852422997,1.636289869888941,594585211.2651123,140798021.35779643,48.28948267773746,2894392719.471226,56028062.79260969,0.04021133289281324,555507587.5264053,5304587.11847003,0.44977836598222937,23247077610.611904,1488791192.3886898,27300.157128515566,528357279464.0127,20420333533.71415,85.47800706918825,6219487302.05473,642267569.1550876
2023-04-23,0.016368553255341953,53984759.351976834,222013.01691219947,0.024447245451949512,433125135.18756497,6702045.59517198,7.6084953762798015,609040844.2398155,78143390.47284395,0.33884414858394735,473940466.687124,15816611.77617583,1.8148244039302357,656995755.2284458,85268589.31882493,48.13730821326613,2886509595.5194654,52929886.457673244,0.04225123112709187,583631457.9275147,5458322.451068096,0.47401670045814265,24522972208.70548,962045940.8242793,27861.640663476548,539454716829.9368,11700230849.968126,87.15628013678875,6343229570.971656,359742750.44721204
2023-04-24,0.015655661498445612,51551784.09189502,155647.47015703967,0.024243669366486524,435637085.7482315,6539606.038970251,6.89034989515034,549980729.4549726,75427347.46953881,0.3748934062215953,524851143.60363966,13693813.883528741,1.6973581833426232,616706619.421725,56241085.88768858,46.286335639907115,2762398615.810392,49960132.396823876,0.04157254070617704,574456165.5953938,4792710.493739727,0.46537416155196676,24043654913.47115,764793255.6385686,27606.578347653143,533753154140.2553,11435645306.771605,86.87942920006736,6314904089.880809,370807139.74428326
2023-04-25,0.015423263996091093,50885763.71924925,377700.672072608,0.025930163824217128,465103951.28750044,7532693.937545004,6.978087407296929,558382843.5507374,111824538.858176,0.39741447057603846,556427659.8667169,13925287.96514716,1.779904895243863,647989469.1698726,88208853.87946951,45.711568570807515,2750473127.4913363,80583057.20827278,0.04082041310047769,564150035.0739554,4572136.090919405,0.46137418233489225,23923037222.816833,1371506902.3539543,27511.635682161308,532290845181.53394,16443099944.64734,88.37490291537239,6437871832.18179,526411431.9025736
2023-04-26,0.01581922044824119,52279242.60590204,126156.27705294805,0.026815066598440625,482673403.2243796,8164009.129613557,8.291508906326165,664375786.6872905,171023917.34399548,0.38285301548302714,537710393.800621,11491190.586176964,2.0200450722498227,738213424.1833528,125018736.5657676,47.362063855515935,2838258727.6106358,27930287.57183361,0.04071942380127329,562968329.095368,4952310.334165685,0.4701124118409249,24328714397.27629,1208296460.8797896,28351.218248373007,548359667398.65234,17061823985.865345,91.2326877466548,6632435525.741364,619853760.2725803
2023-04-27,0.01562152968632118,51437975.46402053,364543.4057427844,0.031319441644478134,562308175.0357915,11625212.146470208,8.370780625886425,666659913.6874982,255334026.45979255,0.38108888416654446,533738198.557796,12612180.8005311,2.2909830501289203,833947893.8876845,310796151.79190457,47.88702419390776,2867733925.9292393,28846852.029665913,0.04039245600133714,562655725.5870262,5184984.388603198,0.4617665683318512,23900530754.355663,1735110890.1994128,28352.19132059668,548638734338.36755,30540034741.28477,88.10376390774525,6411631789.875322,784021557.5185395
2023-04-28,0.017834708711872507,58815398.30251057,387596.24173086294,0.0314526979393395,568688285.219003,9785531.63785079,8.898956532228839,711025689.6461285,205315396.39754525,0.41021655938939433,573637275.3220811,12304.740238168915,2.3395611628227093,851930454.6695738,169367150.6565308,47.864409951103205,2867785946.821854,14841464.559526356,0.04050441862388237,559956766.456862,4865825.836445561,0.46712361743135394,24162104799.03539,1709074269.7217984,29483.52170499186,570258039118.5771,26238597379.49954,89.70582033716799,6525091037.856473,1184528816.82757
2023-04-29,0.018139575127574723,59778939.777977504,326637.3048713188,0.031542622487098416,567260483.7862618,10135234.700977212,8.420023186802233,674431953.0536615,119253216.52527095,0.4105496823364568,575086846.0878402,20871.757066611433,2.3723133250309316,867200450.0385284,196156661.84547994,47.63858864588796,2859383118.4725714,9741229.92521099,0.04010564741649722,554358950.871468,4349835.088323041,0.48018273189530447,24835475834.136196,1253720406.8721573,29339.99499754935,568153896404.9741,18730801539.181553,89.70768558994048,6533495262.264214,399484803.54665715
2023-04-30,0.017822795422752363,58788310.29675819,145081.66385663886,0.02838656500308876,513228444.8385085,7768338.610112292,8.078221278035576,647756397.1944168,91006799.47053137,0.40259209082047454,563157623.7578844,20527.20834861409,2.366073533835781,861738307.7941861,83993272.39367893,47.68443503198351,2859863952.0304127,5464342.726391127,0.040198611361590725,548191965.9155184,3855652.0195442303,0.47775943845621893,24729043163.78943,630278066.5984057,29217.944046809913,565714356650.6621,9711415138.827158,90.99682967799049,6626734446.964801,317673030.9236653
2023-05-01,0.01683134035578803,56057544.05736025,132224.93622569443,0.028884294130987042,518907295.08711076,8686430.482438546,7.822150247506747,626046143.6883953,110844536.13133608,0.4004564965297795,559740287.5489573,20237.42461076426,2.4090505971142986,876755719.2632709,122835072.62113568,47.16882390149187,2828239621.01479,10426443.581130477,0.0396045520712919,546994433.5536249,4199233.790348511,0.4730668236845426,24497798435.85786,538719110.4492048,29362.056213625394,568513467268.4124,14707008604.647,88.72357862872494,6463261911.260872,337656729.3947045
2023-05-02,0.01619544437519109,53324254.80127535,294098.20244134916,0.026066027853198347,468516413.15262043,7322710.085308122,7.8806960852816905,629914871.4096974,107480592.43901321,0.39242685801805743,549998621.3556929,20253.887162686475,2.2174139868563603,806985031.9633843,143417888.2815824,46.31045893666746,2773431428.579436,9536542.299798463,0.03701845995345908,511636508.4888806,5770441.323172278,0.4652310090567144,24061056587.036495,1011865604.860965,28125.501155636823,544421676291.20087,19980169281.008976,86.7602578182525,6312960585.160848,468021054.81870157
2023-05-03,0.016089547517759446,53111186.85949495,113402.43930409149,0.026364405006599086,475067086.5189394,8891218.918275442,7.865779813830566,629630360.0147656,97872683.68257275,0.4037333915097022,564821155.7922436,20742.474174297673,2.064863993952466,752060970.2899641,141752351.38019735,46.37441147302132,2782151806.9372573,6529841.586205407,0.03770322651503068,521648526.02888227,4275040.113508463,0.465035475655163,24075470304.744568,969292690.3818562,28654.390133326717,554886795897.9369,17699097406.188805,88.31482725887099,6429515649.000101,395779740.70693606
2023-05-04,0.01739031313114048,57334127.10451475,229349.59630205462,0.026311938957588474,472936353.83844256,6941261.515875444,7.969450329695889,635935932.8067744,88150976.42464201,0.40035580719893704,565330772.0932529,23698.63928964778,2.288910041288453,833624386.6160268,143564789.51981097,46.87229920067087,2812004105.487231,12049714.654309474,0.037369831689905764,514899272.7329351,4115069.977107399,0.4633651736726446,23972787437.638706,1102846442.044967,28988.320996249273,561312171794.5802,19944381490.560024,88.79402358423104,6464190195.266466,462830465.36272794
2023-05-05,0.01706557210426277,56297249.33369115,257239.42762587144,0.027516439484269878,495178645.6952823,9951896.24812721,7.376278395035827,589975876.1024714,62144098.16991413,0.4040870154466115,564463227.551078,30589.976977003298,2.2171546478619244,807527204.3744103,105287804.5875729,46.667413193993966,2801984401.6099153,6380942.827499079,0.03755640748716138,519579883.8648112,4239477.366197629,0.4623041483156036,23925163522.408985,754621495.3331013,28846.461458608057,558634329303.2208,12676760580.080193,88.49292176589871,6451113671.021365,298992289.18178385
2023-05-06,0.024211533494598036,79887287.92462912,1920574.051829626,0.02702704335681904,486455047.094684,9432563.465419741,7.8258546948959085,625573086.5122126,94993200.8639054,0.40028207094496476,561282154.3837,17017077.870557215,2.1892670168503487,797102307.2433589,120024892.54127906,46.61302754431499,2798201574.116049,12628925.34045443,0.03702220065168342,510876840.4453494,4346375.751947179,0.4678262625193613,24242740787.308044,977081363.4144815,29520.322268970496,571520224182.8824,4971523630.54862,88.70198867395179,6468403353.365086,400542487.53255177
2023-05-07,0.02257085187581847,74387067.73511775,531582.6682019051,0.02651465462020217,476866329.4763256,10105238.163773902,7.255724909846435,579929086.5266845,71921816.57386637,0.3965957071670459,554323933.2278246,14222573.15132298,2.0827249678321236,758014835.3609883,68956239.12283003,45.43665919463603,2724217355.9470944,9655980.7356845,0.036525963065875605,501719473.78639376,3907291.4517498235,0.46006463988318663,23817157947.00623,652294979.7361903,28887.741045523366,559078681902.6073,6463808309.438925,83.48702378343111,6076180090.397867,606010674.1128483
2023-05-08,0.020373651764200192,67321972.04959974,315498.2969695985,0.02562551598005087,458739761.93249613,6698384.729452403,7.335693954482583,586120487.2906018,60076167.905172035,0.4001638556551058,559428606.3978112,10875340.717184639,2.1363982390823697,776836081.8780923,73265360.87944287,45.398061534032394,2711451564.022365,5289118.817371858,0.03727600193872789,512672936.7156953,4289784.376243894,0.4529586030531267,23508258509.097633,440022180.6111255,28611.439197614574,554373015261.6681,10199066943.170338,83.82330610080038,6098941070.358689,337948117.7363971
2023-05-09,0.01895238099589681,61954692.61277054,687479.6274995061,0.02283770830191601,410965092.279086,8803137.110427437,6.652199381731197,530288284.9087446,81483157.03455494,0.4276406131623976,589060842.8086628,24929181.62995389,1.8652353259691967,678260509.5224751,113133666.2719813,43.999272663473,2639814307.887042,11112452.446850613,0.03514656120286733,486391691.90817595,4349846.194810356,0.4296745042774418,22244894416.296925,1537388545.443165,27696.76078562556,536032086472.038,21535578788.860283,77.880956795306,5674749049.835643,742434140.8504282
2023-05-10,0.01842596406907292,60783463.13912762,180275.98049008407,0.02270133452552005,408701213.0459471,7339762.728194666,6.282747358268523,501686930.35620075,68160951.07969606,0.4445203570989341,622903006.8999394,28824831.96506399,1.7391152066177342,633228897.1041973,86883795.9526738,44.83947888768465,2689685920.1044903,12730420.67334988,0.034724754613346426,478393290.8315764,4299229.6960662855,0.430063469892419,22304188423.85518,1042751745.9179302,27607.39168091902,535037100026.6903,8876813250.933558,79.90653486643808,5825752953.522393,479198117.1023671
2023-05-11,0.01948703895225408,64298568.88027618,513481.72531319445,0.02258401411521259,406364026.8345582,7163721.763411871,6.67008825365476,532433625.917608,105493656.58299078,0.4646060255278224,649178179.652627,26541317.53201377,1.8384739012010316,669156478.0541122,125683018.89009725,45.13493951055324,2712173669.7033772,9099178.992900392,0.03442747772725009,476694957.2198969,3955340.108610654,0.432245207178269,22424416872.484283,1182617804.2444046,27639.73356593586,534937464538.75824,17159331951.189877,81.14101977100839,5912695277.472594,583912361.5843481
2023-05-12,0.018202636798300278,60064674.76173769,398636.1953989348,0.02067005799315245,370450064.99873686,9402609.33740641,5.809742974947139,464927698.5491406,67967607.2562312,0.4791165995942618,668393123.5374968,31525299.324905165,1.7147429903179006,625348106.9133086,80751731.74406585,44.19801192749485,2650864375.1186657,5831002.251881387,0.034300510594931485,472357332.5963206,4091586.5375251505,0.42295597310873956,21920201048.047226,994189730.3843771,27024.76572929978,523414877659.3074,7754296234.077171,81.14784427446966,5896694984.72693,621320389.2709588
2023-05-13,0.01892552901289329,62675144.04616292,243715.5382577512,0.02117112050961436,377761327.0495622,8200764.858931504,6.14310911534496,490806053.8987849,67941510.98192775,0.4668712872804828,653201112.1885958,23058828.89127978,1.8119013083193858,658652750.9083244,75625314.58078626,44.385745034072045,2661469005.3129635,7750853.885053638,0.033752694789304594,468412027.5233018,4484016.534773365,0.43163322736988136,22389881950.833866,1316061803.3985696,26787.69039591833,518816444750.7709,9157286238.193073,80.56664452584604,5874387030.902668,553394526.0712148
2023-05-14,0.01924122242453381,63987496.84638459,215341.78042937157,0.020421264110062787,368774901.37894475,6932601.409692558,6.036735478875116,485260770.93758124,36314737.52465907,0.47294635531572754,664111541.3765881,19095809.750361934,1.8253286762824144,665579037.389579,54052279.66923521,44.762585441417734,2692743048.2485085,5480428.069147559,0.03378408110964375,468778926.2273407,3874955.5115029747,0.42556150513937774,22111880538.095394,401383427.9821559,26798.126271474703,520426027097.3362,8365379054.202115,80.20833667291856,5857287637.756447,302597796.2123638
2023-05-15,0.01917311486925325,63234394.17264256,234210.01524629924,0.02240757980871212,403276164.0578855,9240592.502584988,6.102195621649116,488609504.8262021,33944864.23464221,0.4680867312016255,655468057.0004163,19324461.81416915,1.8256697355849665,664590270.7637414,40285082.654251404,45.27105412479993,2715560932.0990834,3683033.4445569734,0.03381021674192803,468166038.6440279,3677885.2498191777,0.4263508465954697,22099560865.686485,386393405.61760443,26911.805273213893,521319019334.69617,6019488454.419681,83.35607075753119,6078720373.508361,413559473.73401195
2023-05-16,0.021900637001427487,72177313.04249617,963789.9969160273,0.022328813422313847,401261555.3608902,7641067.349858419,6.419181101247144,513530131.14745194,48869412.45256127,0.47294961879332437,660359659.3614337,15052287.33218344,1.805772174394929,656854406.5511119,42740282.75134885,46.45520578665415,2784579250.3749948,9813642.214401506,0.032833082726634676,453264137.5404967,3834755.698388421,0.428405441169993,22182629326.123474,825806498.1413949,27227.793422558792,527655229433.8867,14570026781.747086,87.16718796181868,6363777766.103566,843612280.3131028
